,Proton Number,Nucleon Number,Binding Energy
1856,56.0,144,1.1677290616489984
1857,57.0,144,1.1698099566409894
1858,58.0,144,1.1743892776469806
1859,59.0,144,1.1737077550579613
1860,60.0,144,1.1757036050619831
1861,61.0,144,1.1723729303519974
1862,62.0,144,1.1719221486650042
1863,63.0,144,1.1645790631889668
1864,64.0,144,1.1597214469999813
1865,65.0,144,1.1493351050000058
1866,66.0,144,1.1425400843279476
1867,67.0,144,1.1295858581279958
1868,68.0,144,1.12058829999998
1869,69.0,144,1.1051475589999882
1870,52.0,145,1.1379940269999906
1871,53.0,145,1.1481083049999654
1872,54.0,145,1.1574660235390013
1873,55.0,145,1.1650225689629679
1874,56.0,145,1.1714803695999763
1875,57.0,145,1.175796691484976
1876,58.0,145,1.1790261797969492
1877,59.0,145,1.1805837541029973
1878,60.0,145,1.1813888104190085
1879,61.0,145,1.1802243986119834
1880,62.0,145,1.1786086268329825
1881,63.0,145,1.1749501544709915
1882,64.0,145,1.1688879425190066
1883,65.0,145,1.161364472068982
1884,66.0,145,1.152211713447997
1885,67.0,145,1.1420940580480021
1886,68.0,145,1.1312193059999913
1887,69.0,145,1.1185678409999582
1888,53.0,146,1.150521373999993
1889,54.0,146,1.1619295139049939
1890,55.0,146,1.1682810418229792
1891,56.0,146,1.1768318607999788
1892,57.0,146,1.1801844561729808
1893,58.0,146,1.185585754285995
1894,59.0,146,1.1856328164699903
1895,60.0,146,1.1888829906710043
1896,61.0,146,1.1864122145599936
1897,62.0,146,1.1869533966149959
1898,63.0,146,1.1820766967879877
1899,64.0,146,1.1800454643969545
1900,65.0,146,1.1707276999909766
1901,66.0,146,1.1645217462939854
1902,67.0,146,1.1522110487069597
1903,68.0,146,1.1442985096329892
1904,69.0,146,1.1300386089999677
1905,53.0,147,1.1541838449999773
1906,54.0,147,1.1643772579999734
1907,55.0,147,1.1728925323279782
1908,56.0,147,1.1802320690999863
1909,57.0,147,1.1856430281999906
1910,58.0,147,1.1899757031000036
1911,59.0,147,1.1924040752219867
1912,60.0,147,1.1941053428609791
1913,61.0,147,1.1940000571359803
1914,62.0,147,1.193224002668984
1915,63.0,147,1.1905034783599433
1916,64.0,147,1.1873169559659686
1917,65.0,147,1.1817051487799972
1918,66.0,147,1.1741619951279745
1919,67.0,147,1.1647275252169607
1920,68.0,147,1.1545830914639907
1921,69.0,147,1.1429553252029905
1922,54.0,148,1.1686290519999716
1923,55.0,148,1.1758860667939928
1924,56.0,148,1.1855143869999836
1925,57.0,148,1.1896754785999804
1926,58.0,148,1.1963610828339597
1927,59.0,148,1.1974969774479973
1928,60.0,148,1.201367005862977
1929,61.0,148,1.1998251042789718
1930,62.0,148,1.2012939840769832
1931,63.0,148,1.1972570108719935
1932,64.0,148,1.1962289635659715
1933,65.0,148,1.1894995318439783
1934,66.0,148,1.1858234021359522
1935,67.0,148,1.1749604058249759
1936,68.0,148,1.167451690793996
1937,69.0,148,1.1537444717939707
1938,70.0,148,1.1442137429999946
1939,54.0,149,1.1709825369999862
1940,55.0,149,1.180276603999971
1941,56.0,149,1.188802595999988
1942,57.0,149,1.1951879778710008
1943,58.0,149,1.200634556099999
1944,59.0,149,1.2040016908999576
1945,60.0,149,1.2063360832270007
1946,61.0,149,1.2070240569829878
1947,62.0,149,1.2070949825589992
1948,63.0,149,1.205400769374961
1949,64.0,149,1.2030873229539907
1950,65.0,149,1.198450719648008
1951,66.0,149,1.1936580826040029
1952,67.0,149,1.1866131545329779
1953,68.0,149,1.177713113999971
1954,69.0,149,1.1669171319999805
1955,70.0,149,1.1553121110000006
1956,54.0,150,1.1749745820000044
1957,55.0,150,1.1831495869999742
1958,56.0,150,1.1938633358999766
1959,57.0,150,1.1992812775000061
1960,58.0,150,1.206812466207964
1961,59.0,150,1.2092642799789814
1962,60.0,150,1.2136408692179828
1963,61.0,150,1.212558296965966
1964,62.0,150,1.215010464516979
1965,63.0,150,1.211752697347947
1966,64.0,150,1.2117238634809837
1967,65.0,150,1.2060680721309893
1968,66.0,150,1.2032728536919706
1969,67.0,150,1.1949130333569826
1970,68.0,150,1.1898006471559768
1971,69.0,150,1.1774662100000057
1972,70.0,150,1.1688096659999587
1973,71.0,150,1.1537580829999854
1974,55.0,151,1.1872617309999782
1975,56.0,151,1.196916095000006
1976,57.0,151,1.204282060999958
1977,58.0,151,1.2111925817999918
1978,59.0,151,1.2157442595539862
1979,60.0,151,1.218905553046966
1980,61.0,151,1.2203473332969565
1981,62.0,151,1.2205369222709805
1982,63.0,151,1.2196134998139883
1983,64.0,151,1.218149567617985
1984,65.0,151,1.214585548929989
1985,66.0,151,1.2107159192509869
1986,67.0,151,1.2045889981439757
1987,68.0,151,1.1982353841229951
1988,69.0,151,1.1897446828769773
1989,70.0,151,1.1795203162569692
1990,71.0,151,1.1672844990000044
1991,55.0,152,1.190114231999985
1992,56.0,152,1.2015877699999749
1993,57.0,152,1.2082638649999922
1994,58.0,152,1.216949057999983
1995,59.0,152,1.2207242500999484
1996,60.0,152,1.226112453697965
1997,61.0,152,1.2262166727649912
1998,62.0,152,1.2287233205739767
1999,63.0,152,1.2258498376199611
2000,64.0,152,1.2266676765659668
2001,65.0,152,1.221679792995019
2002,66.0,152,1.2200807699059624
2003,67.0,152,1.2125708976419958
2004,68.0,152,1.2084681269429893
2005,69.0,152,1.1986928439999645
2006,70.0,152,1.1922458432309782
2007,71.0,152,1.1784042799999668
2008,56.0,153,1.204450511999994
2009,57.0,153,1.2130351569999789
2010,58.0,153,1.2208805879999716
2011,59.0,153,1.2265358312589854
2012,60.0,153,1.2312946648919763
2013,61.0,153,1.2336105293879882
2014,62.0,153,1.234521570743965
2015,63.0,153,1.23432854944096
2016,64.0,153,1.2328442842050151
2017,65.0,153,1.2302757828859683
2018,66.0,153,1.2271065203009925
2019,67.0,153,1.221977589298973
2020,68.0,153,1.2164346081499673
2021,69.0,153,1.2089439805869802
2022,70.0,153,1.201134667999952
2023,71.0,153,1.1913551071119741
2024,72.0,153,1.1792857479999839
2025,56.0,154,1.2089024709999592
2026,57.0,154,1.2165077039999517
2027,58.0,154,1.2261918600000001
2028,59.0,154,1.2308289113849753
2029,60.0,154,1.2375448168759817
2030,61.0,154,1.2392303915789853
2031,62.0,154,1.2424171311639611
2032,63.0,154,1.2407003142309918
2033,64.0,154,1.2416672612059756
2034,65.0,154,1.2371194929889953
2035,66.0,154,1.236356675479982
2036,67.0,154,1.2296050915439878
2037,68.0,154,1.2265717661309736
2038,69.0,154,1.2173982722779613
2039,70.0,154,1.2119056070239935
2040,71.0,154,1.2006457039999816
2041,72.0,154,1.192712546999985
2042,57.0,155,1.2209103199999731
2043,58.0,155,1.229754713999995
2044,59.0,155,1.2363859413169962
2045,60.0,155,1.2422507582619744
2046,61.0,155,1.2459044986189838
2047,62.0,155,1.2481539735049978
2048,63.0,155,1.2487802424429617
2049,64.0,155,1.2480320695640046
2050,65.0,155,1.2462126452589928
2051,66.0,155,1.243119256380993
2052,67.0,155,1.2390047690469714
2053,68.0,155,1.2341761739899937
2054,69.0,155,1.2275958847440052
2055,70.0,155,1.2204758259040034
2056,71.0,155,1.2115224893449579
2057,72.0,155,1.2022915230000137
2058,73.0,155,1.1909751119999896
2059,57.0,156,1.2240328110000007
2060,58.0,156,1.2347959959999741
2061,59.0,156,1.2404220161000126
2062,60.0,156,1.2481701967019774
2063,61.0,156,1.2511328110709883
2064,62.0,156,1.255323944178997
2065,63.0,156,1.2550456693439855
2066,64.0,156,1.2564968582799736
2067,65.0,156,1.2530538314209707
2068,66.0,156,1.2524919749169499
2069,67.0,156,1.2465036387459918
2070,68.0,156,1.244177622894
2071,69.0,156,1.2358042704740058
2072,70.0,156,1.231237283623983
2073,71.0,156,1.220676369814015
2074,72.0,156,1.2137994537269776
2075,73.0,156,1.2009870029999945
2076,57.0,157,1.2280546479999828
2077,58.0,157,1.237909177000006
2078,59.0,157,1.2454091138999672
2079,60.0,157,1.2524641501059932
2080,61.0,157,1.2572640715619912
2081,62.0,157,1.26064228526198
2082,63.0,157,1.2624222903639861
2083,64.0,157,1.2627863282559701
2084,65.0,157,1.2617263122720033
2085,66.0,157,1.2593878442949915
2086,67.0,157,1.2557974122059932
2087,68.0,157,1.2513800109879867
2088,69.0,157,1.2456781369999703
2089,70.0,157,1.239391576391995
2090,71.0,157,1.2314151846829873
2091,72.0,157,1.2228338719999954
2092,73.0,157,1.2125802487049668
2093,74.0,157,1.2016794779999884
2094,58.0,158,1.2425203369999736
2095,59.0,158,1.2491266069999938
2096,60.0,158,1.2578065677799657
2097,61.0,158,1.262074791411976
2098,62.0,158,1.267217237077972
2099,63.0,158,1.2682347792479618
2100,64.0,158,1.270652472800009
2101,65.0,158,1.2684340339980054
2102,66.0,158,1.26836980537297
2103,67.0,158,1.2631522887899678
2104,68.0,158,1.2612691757059622
2105,69.0,158,1.2536720622250073
2106,70.0,158,1.2499799109379524
2107,71.0,158,1.2401871577799852
2108,72.0,158,1.2340800669729788
2109,73.0,158,1.2221019170000034
2110,74.0,158,1.2136799849999704
2111,58.0,159,1.2453234949999796
2112,59.0,159,1.2537480079999739
2113,60.0,159,1.261697631864962
2114,61.0,159,1.2675243532209777
2115,62.0,159,1.272174851969993
2116,63.0,159,1.2750083543280084
2117,64.0,159,1.276525489717983
2118,65.0,159,1.2764956987829805
2119,66.0,159,1.2751305317219703
2120,67.0,159,1.2722939061269756
2121,68.0,159,1.2685268745100018
2122,69.0,159,1.263538274999945
2123,70.0,159,1.2578039007329949
2124,71.0,159,1.2506822424349764
2125,72.0,159,1.2428298757529603
2126,73.0,159,1.2334208891739706
2127,74.0,159,1.2234200239999495
2128,75.0,159,1.2117973139999947
2129,59.0,160,1.2571805219999703
2130,60.0,160,1.2666997308679697
2131,61.0,160,1.2718665817679948
2132,62.0,160,1.2782012232079865
2133,63.0,160,1.2804597697579823
2134,64.0,160,1.2839060209379625
2135,65.0,160,1.282800491157019
2136,66.0,160,1.283635468881954
2137,67.0,160,1.2793472141219695
2138,68.0,160,1.278029133316977
2139,69.0,160,1.2712690512129825
2140,70.0,160,1.2681323754899836
2141,71.0,160,1.2592432769999675
2142,72.0,160,1.253914380232004
2143,73.0,160,1.2428046977819633
2144,74.0,160,1.2353135162739761
2145,75.0,160,1.2218697200000008
2146,59.0,161,1.2614723489999733
2147,60.0,161,1.2702078159999814
2148,61.0,161,1.2770600217529875
2149,62.0,161,1.2826419822779656
2150,63.0,161,1.2867588243789783
2151,64.0,161,1.2894713954230212
2152,65.0,161,1.2904259936139795
2153,66.0,161,1.2900193953250039
2154,67.0,161,1.2881606502349996
2155,68.0,161,1.2851667135699927
2156,69.0,161,1.2808658809999827
2157,70.0,161,1.275803570495981
2158,71.0,161,1.2695344680000176
2159,72.0,161,1.262291249962999
2160,73.0,161,1.2537580057409912
2161,74.0,161,1.2444911809999724
2162,75.0,161,1.233831764596971
2163,76.0,161,1.2221907259999796
2164,60.0,162,1.2749893489999806
2165,61.0,162,1.2810156059999827
2166,62.0,162,1.288350209402978
2167,63.0,162,1.2916917957010128
2168,64.0,162,1.2962466230279688
2169,65.0,162,1.2968446026000038
2170,66.0,162,1.2981450039829667
2171,67.0,162,1.2950055324669734
2172,68.0,162,1.2942990246309876
2173,69.0,162,1.288444872558955
2174,70.0,162,1.2857894325979942
2175,71.0,162,1.277803735544012
2176,72.0,162,1.2731423452939907
2177,73.0,162,1.2627603035829793
2178,74.0,162,1.2559811825289557
2179,75.0,162,1.2434408240000039
2180,76.0,162,1.234491945999963
2181,60.0,163,1.278061565999991
2182,61.0,163,1.285936788999976
2183,62.0,163,1.2925727718649966
2184,63.0,163,1.29754381018995
2185,64.0,163,1.3013560281599723
2186,65.0,163,1.3035614900209964
2187,66.0,163,1.3043456472489652
2188,67.0,163,1.3033428179399493
2189,68.0,163,1.3011328456520062
2190,69.0,163,1.2976951394579999
2191,70.0,163,1.2932624270139854
2192,71.0,163,1.2877623509999694
2193,72.0,163,1.28124318655901
2194,73.0,163,1.2735120723859552
2195,74.0,163,1.2648899223190142
2196,75.0,163,1.2549884609459525
2197,76.0,163,1.2443278779999787
2198,77.0,163,1.2323076309999692
2199,61.0,164,1.2893395109999801
2200,62.0,164,1.2978998932090064
2201,63.0,164,1.3022039100669929
2202,64.0,164,1.3076620243169828
2203,65.0,164,1.309072040708969
2204,66.0,164,1.3119326575109653
2205,67.0,164,1.3099460498119981
2206,68.0,164,1.3099075949909889
2207,69.0,164,1.3048761043109778
2208,70.0,164,1.3029798082669686
2209,71.0,164,1.2956133910000176
2210,72.0,164,1.291790869920959
2211,73.0,164,1.2822598460000165
2212,74.0,164,1.2762152737049632
2213,75.0,164,1.2644578694180098
2214,76.0,164,1.256413889901978
2215,77.0,164,1.2424796539999932
2216,61.0,165,1.2936518199999796
2217,62.0,165,1.3014870099999598
2218,63.0,165,1.3077021948299716
2219,64.0,165,1.3124957985199899
2220,65.0,165,1.3155567106619799
2221,66.0,165,1.317578546737991
2222,67.0,165,1.3178635930039775
2223,68.0,165,1.3164871282579895
2224,69.0,165,1.313896644166988
2225,70.0,165,1.3102634056290015
2226,71.0,165,1.3054123083019817
2227,72.0,165,1.2996081229999845
2228,73.0,165,1.2928235528029575
2229,74.0,165,1.2848407027469761
2230,75.0,165,1.275643091338992
2231,76.0,165,1.2657351259999814
2232,77.0,165,1.2545890879999888
2233,78.0,165,1.242318401999995
2234,62.0,166,1.306428674999978
2235,63.0,166,1.311724096999967
2236,64.0,166,1.3183420854969938
2237,65.0,166,1.3207781141629766
2238,66.0,166,1.3245512738899947
2239,67.0,166,1.324036884420991
2240,68.0,166,1.3248897066229972
2241,69.0,166,1.3208536513839988
2242,70.0,166,1.319561035290974
2243,71.0,166,1.3129912709999871
2244,72.0,166,1.3098304199999689
2245,73.0,166,1.3010733279999727
2246,74.0,166,1.2958652526879746
2247,75.0,166,1.284820447903968
2248,76.0,166,1.277418036314998
2249,77.0,166,1.2642984039999874
2250,78.0,166,1.2547797539999692
2251,62.0,167,1.309310967999977
2252,63.0,167,1.316746758999983
2253,64.0,167,1.3227487988280018
2254,65.0,167,1.326853440173977
2255,66.0,167,1.329879671634984
2256,67.0,167,1.3312464235259824
2257,68.0,167,1.3312556852479815
2258,69.0,167,1.3295099412139564
2259,70.0,167,1.3265577617609665
2260,71.0,167,1.3224957669999924
2261,72.0,167,1.3174393999999836
2262,73.0,167,1.3113254169999777
2263,74.0,167,1.3040708845199447
2264,75.0,167,1.2958156759999895
2265,76.0,167,1.2864848049759985
2266,77.0,167,1.2760633931369796
2267,78.0,167,1.264749749999993
2268,62.0,168,1.3136232769999765
2269,63.0,168,1.3202295469999683
2270,64.0,168,1.32812432099999
2271,65.0,168,1.3317531841059917
2272,66.0,168,1.3365273364129848
2273,67.0,168,1.3370273738539993
2274,68.0,168,1.3389558194579934
2275,69.0,168,1.3362798565329967
2276,70.0,168,1.3355472024929895
2277,71.0,168,1.3300425580619901
2278,72.0,168,1.3273311919999742
2279,73.0,168,1.319368242999957
2280,74.0,168,1.3148691176709804
2281,75.0,168,1.3047759028829944
2282,76.0,168,1.2979790844499917
2283,77.0,168,1.2856563294820091
2284,78.0,168,1.277004237523954
2285,79.0,168,1.2624714039999958
2286,63.0,169,1.3246414729999856
2287,64.0,169,1.3318668580000121
2288,65.0,169,1.3374536829999784
2289,66.0,169,1.3415665199389935
2290,67.0,169,1.3437648224099803
2291,68.0,169,1.3448888486360033
2292,69.0,169,1.3442421519639822
2293,70.0,169,1.3423435023519517
2294,71.0,169,1.3390517183050008
2295,72.0,169,1.3346878709999999
2296,73.0,169,1.3292637589999856
2297,74.0,169,1.322894040540973
2298,75.0,169,1.3153888735509724
2299,76.0,169,1.3067066879490028
2300,77.0,169,1.2970816972669752
2301,78.0,169,1.286457710999997
2302,79.0,169,1.2747875199999612
2303,63.0,170,1.3278440299999943
2304,64.0,170,1.3368280739999818
2305,65.0,170,1.34168499499998
2306,66.0,170,1.3476814599999898
2307,67.0,170,1.3492076838119829
2308,68.0,170,1.3520756303769588
2309,69.0,170,1.3507635964169822
2310,70.0,170,1.350731697697995
2311,71.0,170,1.346275836869978
2312,72.0,170,1.3442240210000023
2313,73.0,170,1.3371110749999673
2314,74.0,170,1.3332657202149676
2315,75.0,170,1.3238833602359819
2316,76.0,170,1.3179076968369827
2317,77.0,170,1.3061697969999955
2318,78.0,170,1.2982905570029857
2319,79.0,170,1.2847016559999815
2320,80.0,170,1.274587165999975
2321,64.0,171,1.3401907629999812
2322,65.0,171,1.3467467589999842
2323,66.0,171,1.3519835279999768
2324,67.0,171,1.3554889041969886
2325,68.0,171,1.357687206668004
2326,69.0,171,1.3581788641779724
2327,70.0,171,1.357275359534981
